selections	count
average_stars:3.0-3.5;cool:0-100;funny:100-200;review_count:100-200	4
average_stars:3.0-3.5;funny:100-200;useful:500-600;yelping_since:2006	4
cool:200-300;review_count:200-300;useful:500-600;yelping_since:2007	4
average_stars:3.0-3.5;cool:100-200;review_count:200-300;useful:200-300	4
fans:20-30;funny:100-200;review_count:300-400;yelping_since:2008	4
fans:10-20;funny:0-100;review_count:200-300;yelping_since:2010	4
average_stars:3.5-4.0;fans:20-30;funny:100-200;useful:500-600	4
cool:200-300;fans:30-40;funny:100-200;useful:400-500	4
average_stars:3.5-4.0;fans:10-20;funny:0-100;review_count:300-400	4
cool:100-200;review_count:100-200;useful:300-400;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;review_count:100-200;yelping_since:2010	4
average_stars:3.5-4.0;cool:>1000;fans:120-130;useful:>2000	4
average_stars:3.5-4.0;cool:200-300;review_count:100-200;yelping_since:2007	4
fans:10-20;funny:100-200;useful:300-400;yelping_since:2010	4
average_stars:3.0-3.5;cool:>1000;funny:>1000;review_count:300-400	4
average_stars:3.5-4.0;review_count:200-300;useful:300-400;yelping_since:2010	4
funny:100-200;review_count:200-300;useful:700-800;yelping_since:2009	4
average_stars:3.5-4.0;review_count:100-200;useful:300-400;yelping_since:2009	4
cool:0-100;fans:10-20;useful:200-300;yelping_since:2007	4
cool:0-100;fans:10-20;useful:100-200;yelping_since:2008	4
average_stars:3.5-4.0;fans:60-70;funny:>1000;yelping_since:2009	4
fans:0-10;funny:0-100;review_count:200-300;useful:200-300	4
cool:0-100;fans:10-20;review_count:100-200;yelping_since:2010	4
cool:100-200;fans:0-10;review_count:100-200;yelping_since:2007	4
cool:100-200;funny:100-200;review_count:200-300;yelping_since:2010	4
funny:0-100;review_count:100-200;useful:100-200;yelping_since:2007	4
average_stars:4.0-4.5;cool:>1000;funny:>1000;review_count:600-700	4
cool:100-200;funny:100-200;useful:300-400;yelping_since:2008	4
average_stars:3.0-3.5;fans:0-10;review_count:100-200;yelping_since:2011	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;yelping_since:2011	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;yelping_since:2007	4
average_stars:3.5-4.0;cool:200-300;fans:10-20;useful:400-500	4
average_stars:3.0-3.5;funny:0-100;useful:100-200;yelping_since:2010	4
average_stars:3.5-4.0;funny:100-200;review_count:100-200;yelping_since:2009	4
average_stars:3.5-4.0;fans:20-30;funny:200-300;yelping_since:2008	4
cool:100-200;fans:10-20;funny:0-100;yelping_since:2007	4
cool:0-100;fans:10-20;review_count:100-200;yelping_since:2008	4
cool:>1000;fans:120-130;funny:>1000;useful:>2000	4
average_stars:3.0-3.5;cool:0-100;review_count:100-200;yelping_since:2011	4
average_stars:4.0-4.5;cool:>1000;review_count:600-700;yelping_since:2008	4
average_stars:3.0-3.5;cool:100-200;review_count:100-200;useful:200-300	4
cool:200-300;review_count:200-300;useful:400-500;yelping_since:2009	4
cool:100-200;fans:10-20;funny:0-100;useful:400-500	4
fans:10-20;funny:100-200;review_count:200-300;yelping_since:2007	4
average_stars:4.0-4.5;cool:100-200;fans:10-20;yelping_since:2010	4
average_stars:4.0-4.5;cool:>1000;useful:>2000;yelping_since:2007	4
fans:10-20;funny:100-200;review_count:200-300;useful:500-600	4
fans:10-20;review_count:200-300;useful:300-400;yelping_since:2010	4
cool:100-200;fans:0-10;review_count:100-200;useful:300-400	3
average_stars:3.5-4.0;fans:30-40;funny:200-300;yelping_since:2008	3
cool:100-200;fans:10-20;funny:100-200;useful:500-600	3
average_stars:3.5-4.0;cool:>1000;review_count:500-600;yelping_since:2008	3
average_stars:3.5-4.0;cool:>1000;review_count:600-700;yelping_since:2008	3
average_stars:4.0-4.5;fans:20-30;funny:200-300;yelping_since:2010	3
average_stars:4.0-4.5;cool:0-100;useful:0-100;yelping_since:2009	3
fans:0-10;funny:100-200;useful:200-300;yelping_since:2009	3
fans:0-10;funny:100-200;useful:300-400;yelping_since:2008	3
average_stars:3.5-4.0;cool:400-500;fans:20-30;yelping_since:2007	3
average_stars:3.5-4.0;fans:0-10;funny:100-200;useful:200-300	3
average_stars:3.5-4.0;funny:200-300;review_count:400-500;useful:700-800	3
fans:20-30;review_count:400-500;useful:800-900;yelping_since:2007	3
average_stars:3.0-3.5;fans:0-10;useful:300-400;yelping_since:2008	3
average_stars:3.0-3.5;review_count:100-200;useful:200-300;yelping_since:2009	3
cool:100-200;review_count:200-300;useful:400-500;yelping_since:2009	3
average_stars:3.5-4.0;cool:0-100;fans:0-10;yelping_since:2006	3
funny:0-100;review_count:200-300;useful:400-500;yelping_since:2009	3
funny:100-200;review_count:400-500;useful:500-600;yelping_since:2006	3
average_stars:3.5-4.0;fans:10-20;review_count:300-400;yelping_since:2009	3
fans:20-30;funny:200-300;review_count:200-300;yelping_since:2006	3
average_stars:4.0-4.5;review_count:100-200;useful:0-100;yelping_since:2009	3
cool:100-200;funny:0-100;useful:400-500;yelping_since:2009	3
cool:100-200;fans:20-30;review_count:300-400;useful:300-400	3
average_stars:3.5-4.0;fans:20-30;useful:500-600;yelping_since:2009	3
average_stars:3.5-4.0;fans:20-30;useful:800-900;yelping_since:2008	3
funny:0-100;review_count:200-300;useful:100-200;yelping_since:2007	3
average_stars:3.5-4.0;cool:0-100;useful:200-300;yelping_since:2011	3
cool:200-300;funny:200-300;review_count:200-300;yelping_since:2006	3
funny:100-200;review_count:100-200;useful:200-300;yelping_since:2009	3
average_stars:4.0-4.5;cool:0-100;useful:100-200;yelping_since:2011	3
fans:0-10;funny:0-100;review_count:200-300;yelping_since:2007	3
average_stars:4.0-4.5;cool:100-200;funny:0-100;yelping_since:2010	3
average_stars:4.0-4.5;cool:200-300;fans:20-30;useful:400-500	3
average_stars:3.5-4.0;funny:100-200;useful:300-400;yelping_since:2007	3
average_stars:4.0-4.5;fans:20-30;useful:400-500;yelping_since:2009	3
average_stars:3.5-4.0;cool:>1000;fans:>200;yelping_since:2007	3
average_stars:4.0-4.5;review_count:200-300;useful:400-500;yelping_since:2009	3
average_stars:3.0-3.5;cool:100-200;fans:0-10;useful:300-400	3
average_stars:3.5-4.0;cool:300-400;funny:200-300;review_count:200-300	3
average_stars:3.5-4.0;funny:>1000;review_count:400-500;yelping_since:2010	3
cool:300-400;funny:200-300;review_count:400-500;yelping_since:2010	3
cool:100-200;fans:20-30;funny:100-200;useful:300-400	3
average_stars:4.0-4.5;cool:300-400;fans:30-40;funny:200-300	3
cool:>1000;review_count:400-500;useful:>2000;yelping_since:2010	3
cool:100-200;fans:10-20;funny:200-300;yelping_since:2008	3
average_stars:3.0-3.5;cool:0-100;funny:100-200;useful:200-300	3
average_stars:3.5-4.0;cool:200-300;funny:0-100;useful:500-600	3
average_stars:3.5-4.0;cool:200-300;funny:200-300;yelping_since:2006	3
cool:100-200;fans:10-20;funny:200-300;review_count:100-200	3
average_stars:3.0-3.5;review_count:100-200;useful:200-300;yelping_since:2010	3
average_stars:4.0-4.5;cool:200-300;fans:30-40;funny:100-200	3
average_stars:4.0-4.5;funny:200-300;review_count:300-400;useful:900-1000	3
average_stars:3.5-4.0;fans:20-30;funny:100-200;yelping_since:2008	3
cool:100-200;review_count:300-400;useful:300-400;yelping_since:2007	3
fans:20-30;funny:200-300;review_count:300-400;yelping_since:2010	3
average_stars:3.5-4.0;funny:100-200;useful:300-400;yelping_since:2006	3
average_stars:4.0-4.5;cool:0-100;review_count:100-200;yelping_since:2011	3
cool:>1000;funny:>1000;review_count:300-400;yelping_since:2008	3
average_stars:3.5-4.0;funny:100-200;review_count:200-300;yelping_since:2011	3
fans:100-110;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:3.5-4.0;fans:10-20;useful:200-300;yelping_since:2010	3
average_stars:3.5-4.0;fans:120-130;funny:>1000;useful:>2000	3
cool:100-200;fans:0-10;useful:200-300;yelping_since:2008	3
average_stars:4.0-4.5;cool:400-500;review_count:100-200;useful:600-700	3
average_stars:3.5-4.0;cool:0-100;review_count:200-300;useful:200-300	3
average_stars:3.5-4.0;fans:20-30;review_count:300-400;yelping_since:2007	3
average_stars:3.5-4.0;cool:200-300;funny:0-100;review_count:200-300	3
average_stars:3.5-4.0;cool:0-100;useful:0-100;yelping_since:2010	3
average_stars:3.5-4.0;cool:300-400;review_count:400-500;yelping_since:2010	3
fans:10-20;funny:100-200;useful:500-600;yelping_since:2006	3
average_stars:3.5-4.0;cool:0-100;review_count:200-300;yelping_since:2010	3
cool:>1000;fans:100-110;review_count:800-900;useful:>2000	3
cool:>1000;funny:>1000;review_count:300-400;yelping_since:2007	3
average_stars:4.0-4.5;cool:100-200;useful:200-300;yelping_since:2009	3
average_stars:3.5-4.0;fans:10-20;funny:200-300;review_count:300-400	3
cool:0-100;funny:0-100;review_count:200-300;useful:100-200	3
cool:>1000;fans:50-60;review_count:500-600;useful:>2000	3
cool:200-300;funny:100-200;review_count:200-300;useful:400-500	3
average_stars:3.5-4.0;cool:100-200;fans:20-30;review_count:200-300	3
fans:>200;funny:>1000;useful:>2000;yelping_since:2007	3
average_stars:3.5-4.0;fans:0-10;review_count:100-200;yelping_since:2006	3
average_stars:4.0-4.5;fans:80-90;review_count:500-600;yelping_since:2007	3
average_stars:4.0-4.5;cool:>1000;funny:>1000;review_count:800-900	3
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:300-400	3
cool:200-300;funny:100-200;review_count:300-400;useful:400-500	3
average_stars:4.0-4.5;fans:10-20;funny:0-100;review_count:200-300	3
cool:>1000;review_count:500-600;useful:>2000;yelping_since:2010	3
average_stars:4.0-4.5;cool:>1000;review_count:800-900;yelping_since:2008	3
average_stars:3.5-4.0;cool:>1000;fans:50-60;review_count:500-600	3
cool:0-100;funny:0-100;review_count:200-300;yelping_since:2007	3
average_stars:3.5-4.0;review_count:200-300;useful:500-600;yelping_since:2009	3
cool:200-300;funny:100-200;useful:400-500;yelping_since:2009	3
average_stars:3.0-3.5;review_count:0-100;useful:100-200;yelping_since:2011	3
average_stars:3.5-4.0;cool:300-400;funny:300-400;yelping_since:2009	3
cool:100-200;fans:0-10;review_count:300-400;yelping_since:2008	3
average_stars:3.5-4.0;cool:200-300;funny:0-100;yelping_since:2007	3
average_stars:4.0-4.5;review_count:600-700;useful:>2000;yelping_since:2008	3
average_stars:3.5-4.0;review_count:200-300;useful:100-200;yelping_since:2007	3
cool:>1000;review_count:400-500;useful:>2000;yelping_since:2007	3
average_stars:4.0-4.5;fans:20-30;review_count:300-400;yelping_since:2010	3
average_stars:4.0-4.5;cool:>1000;fans:100-110;yelping_since:2008	3
average_stars:3.0-3.5;fans:0-10;funny:100-200;review_count:100-200	3
average_stars:4.0-4.5;cool:>1000;fans:80-90;useful:>2000	3
average_stars:3.0-3.5;cool:100-200;review_count:200-300;yelping_since:2009	3
average_stars:4.0-4.5;cool:>1000;useful:>2000;yelping_since:2009	3
cool:>1000;fans:100-110;useful:>2000;yelping_since:2008	3
average_stars:4.0-4.5;funny:100-200;review_count:200-300;useful:400-500	3
cool:>1000;review_count:500-600;useful:>2000;yelping_since:2008	3
average_stars:4.0-4.5;cool:0-100;useful:200-300;yelping_since:2009	3
average_stars:3.0-3.5;cool:100-200;fans:10-20;review_count:100-200	3
average_stars:3.5-4.0;fans:0-10;review_count:200-300;yelping_since:2007	3
cool:200-300;fans:20-30;funny:100-200;review_count:200-300	3
cool:200-300;fans:20-30;review_count:200-300;yelping_since:2006	3
average_stars:3.5-4.0;fans:10-20;review_count:300-400;useful:500-600	3
average_stars:4.0-4.5;cool:>1000;funny:>1000;review_count:400-500	3
cool:500-600;review_count:500-600;useful:1100-1200;yelping_since:2011	3
average_stars:3.5-4.0;cool:100-200;fans:0-10;yelping_since:2008	3
cool:100-200;funny:100-200;useful:400-500;yelping_since:2009	3
average_stars:3.0-3.5;funny:100-200;useful:200-300;yelping_since:2009	3
average_stars:4.0-4.5;cool:200-300;fans:20-30;yelping_since:2010	3
average_stars:3.5-4.0;cool:200-300;useful:500-600;yelping_since:2008	3
average_stars:3.5-4.0;cool:>1000;review_count:400-500;yelping_since:2010	3
cool:200-300;fans:10-20;funny:0-100;yelping_since:2007	3
average_stars:3.5-4.0;review_count:300-400;useful:800-900;yelping_since:2008	3
funny:300-400;review_count:300-400;useful:300-400;yelping_since:2006	3
average_stars:4.0-4.5;funny:>1000;review_count:800-900;useful:>2000	3
funny:>1000;review_count:800-900;useful:>2000;yelping_since:2008	3
funny:100-200;review_count:200-300;useful:400-500;yelping_since:2009	3
average_stars:3.0-3.5;fans:0-10;funny:0-100;yelping_since:2009	3
average_stars:3.5-4.0;funny:100-200;review_count:300-400;yelping_since:2007	3
cool:200-300;funny:100-200;useful:500-600;yelping_since:2009	3
cool:>1000;fans:>200;funny:>1000;yelping_since:2007	3
fans:0-10;funny:0-100;review_count:100-200;useful:300-400	3
fans:10-20;funny:100-200;review_count:300-400;useful:300-400	3
average_stars:4.0-4.5;fans:80-90;funny:>1000;useful:>2000	3
fans:60-70;review_count:400-500;useful:1000-1100;yelping_since:2009	3
average_stars:3.0-3.5;cool:0-100;fans:0-10;funny:100-200	3
average_stars:3.5-4.0;funny:100-200;review_count:200-300;useful:700-800	3
fans:100-110;funny:>1000;useful:>2000;yelping_since:2008	3
average_stars:3.0-3.5;review_count:100-200;useful:100-200;yelping_since:2009	3
fans:10-20;funny:100-200;review_count:100-200;yelping_since:2009	3
average_stars:3.5-4.0;fans:10-20;review_count:200-300;yelping_since:2008	3
cool:>1000;fans:80-90;useful:>2000;yelping_since:2009	3
average_stars:4.0-4.5;fans:20-30;funny:100-200;useful:400-500	3
average_stars:3.0-3.5;cool:100-200;funny:0-100;review_count:200-300	3
average_stars:3.5-4.0;funny:>1000;review_count:800-900;yelping_since:2007	3
average_stars:4.0-4.5;review_count:500-600;useful:>2000;yelping_since:2007	3
average_stars:3.5-4.0;cool:100-200;useful:300-400;yelping_since:2011	3
fans:10-20;review_count:100-200;useful:200-300;yelping_since:2009	3
cool:100-200;fans:20-30;funny:100-200;yelping_since:2008	3
cool:200-300;fans:20-30;funny:100-200;review_count:100-200	3
average_stars:4.0-4.5;cool:>1000;review_count:800-900;useful:>2000	3
average_stars:4.0-4.5;fans:100-110;funny:>1000;yelping_since:2008	3
average_stars:3.5-4.0;funny:100-200;review_count:100-200;yelping_since:2007	3
fans:50-60;review_count:900-1000;useful:1600-1700;yelping_since:2006	3
average_stars:3.5-4.0;funny:0-100;review_count:200-300;useful:400-500	3
fans:10-20;funny:0-100;review_count:200-300;yelping_since:2007	3
average_stars:3.5-4.0;review_count:200-300;useful:200-300;yelping_since:2010	3
average_stars:3.5-4.0;funny:100-200;review_count:300-400;yelping_since:2006	3
average_stars:3.5-4.0;cool:>1000;fans:100-110;funny:>1000	3
fans:10-20;funny:100-200;review_count:100-200;yelping_since:2008	3
average_stars:3.5-4.0;funny:200-300;review_count:100-200;yelping_since:2008	3
fans:10-20;review_count:100-200;useful:300-400;yelping_since:2010	3
cool:300-400;funny:300-400;review_count:100-200;yelping_since:2009	3
average_stars:4.0-4.5;cool:100-200;funny:100-200;yelping_since:2009	3
funny:0-100;review_count:100-200;useful:300-400;yelping_since:2006	3
cool:400-500;review_count:400-500;useful:800-900;yelping_since:2007	3
average_stars:3.5-4.0;funny:0-100;review_count:200-300;useful:500-600	3
average_stars:4.0-4.5;funny:>1000;review_count:800-900;yelping_since:2008	3
cool:0-100;review_count:100-200;useful:200-300;yelping_since:2011	3
average_stars:4.0-4.5;fans:100-110;review_count:800-900;useful:>2000	3
average_stars:3.5-4.0;cool:>1000;fans:60-70;yelping_since:2007	3
average_stars:3.5-4.0;fans:0-10;useful:200-300;yelping_since:2007	3
cool:100-200;funny:200-300;review_count:200-300;yelping_since:2009	3
fans:20-30;funny:100-200;review_count:200-300;yelping_since:2009	3
average_stars:3.5-4.0;cool:300-400;fans:20-30;yelping_since:2007	3
average_stars:4.0-4.5;cool:>1000;fans:>200;useful:>2000	3
average_stars:3.5-4.0;funny:0-100;useful:400-500;yelping_since:2009	3
average_stars:4.0-4.5;cool:100-200;fans:10-20;review_count:200-300	3
cool:400-500;fans:60-70;review_count:400-500;yelping_since:2009	3
average_stars:2.5-3.0;fans:0-10;useful:0-100;yelping_since:2010	3
average_stars:4.0-4.5;cool:>1000;fans:100-110;useful:>2000	3
average_stars:3.5-4.0;cool:400-500;funny:400-500;yelping_since:2008	3
cool:200-300;fans:20-30;review_count:100-200;useful:400-500	3
average_stars:4.0-4.5;fans:80-90;funny:>1000;yelping_since:2007	3
cool:200-300;funny:100-200;review_count:100-200;yelping_since:2006	3
funny:400-500;review_count:200-300;useful:500-600;yelping_since:2009	3
average_stars:4.0-4.5;fans:20-30;review_count:200-300;yelping_since:2009	3
fans:80-90;funny:>1000;review_count:500-600;useful:>2000	3
average_stars:3.5-4.0;fans:10-20;funny:200-300;yelping_since:2008	3
fans:10-20;funny:0-100;useful:500-600;yelping_since:2007	3
average_stars:3.0-3.5;fans:10-20;useful:200-300;yelping_since:2009	3
cool:100-200;fans:10-20;funny:100-200;yelping_since:2006	3
average_stars:2.5-3.0;fans:0-10;review_count:100-200;useful:0-100	3
cool:200-300;funny:200-300;review_count:300-400;yelping_since:2010	3
average_stars:3.0-3.5;fans:0-10;useful:100-200;yelping_since:2009	3
cool:>1000;review_count:700-800;useful:>2000;yelping_since:2008	3
average_stars:3.5-4.0;review_count:100-200;useful:0-100;yelping_since:2010	3
average_stars:3.0-3.5;fans:0-10;useful:200-300;yelping_since:2009	3
cool:100-200;funny:0-100;review_count:200-300;useful:400-500	3
average_stars:3.5-4.0;cool:>1000;review_count:500-600;yelping_since:2007	3
average_stars:3.5-4.0;cool:200-300;fans:30-40;useful:500-600	3
average_stars:3.5-4.0;fans:10-20;review_count:100-200;yelping_since:2006	3
cool:200-300;funny:0-100;useful:500-600;yelping_since:2007	3
average_stars:3.0-3.5;fans:0-10;funny:100-200;useful:200-300	3
cool:200-300;funny:100-200;review_count:100-200;yelping_since:2009	3
average_stars:4.0-4.5;cool:400-500;review_count:100-200;yelping_since:2007	3
fans:10-20;review_count:100-200;useful:300-400;yelping_since:2009	3
average_stars:2.5-3.0;fans:0-10;review_count:100-200;yelping_since:2010	3
cool:400-500;fans:20-30;useful:800-900;yelping_since:2007	3
cool:800-900;funny:800-900;review_count:600-700;yelping_since:2007	3
average_stars:4.0-4.5;fans:100-110;funny:>1000;useful:>2000	3
fans:10-20;funny:0-100;review_count:300-400;useful:300-400	3
average_stars:3.5-4.0;fans:10-20;funny:200-300;yelping_since:2009	3
cool:>1000;fans:120-130;review_count:700-800;useful:>2000	3
cool:100-200;fans:0-10;funny:100-200;review_count:300-400	3
average_stars:3.0-3.5;cool:100-200;fans:10-20;useful:200-300	3
fans:0-10;funny:0-100;review_count:200-300;useful:100-200	3
average_stars:3.0-3.5;cool:500-600;fans:20-30;yelping_since:2008	3
cool:400-500;review_count:400-500;useful:1000-1100;yelping_since:2009	3
average_stars:3.0-3.5;fans:10-20;review_count:200-300;useful:200-300	3
cool:200-300;funny:0-100;review_count:200-300;useful:500-600	3
average_stars:3.5-4.0;cool:0-100;review_count:200-300;useful:100-200	3
average_stars:3.0-3.5;cool:100-200;useful:200-300;yelping_since:2009	3
average_stars:4.0-4.5;cool:100-200;useful:200-300;yelping_since:2006	3
cool:500-600;fans:40-50;review_count:500-600;useful:1100-1200	3
average_stars:3.5-4.0;fans:50-60;funny:>1000;review_count:500-600	3
cool:100-200;fans:10-20;useful:300-400;yelping_since:2007	3
average_stars:3.5-4.0;fans:20-30;review_count:100-200;useful:400-500	3
average_stars:3.5-4.0;fans:60-70;funny:>1000;yelping_since:2007	3
average_stars:4.0-4.5;fans:10-20;useful:200-300;yelping_since:2009	3
average_stars:3.5-4.0;cool:300-400;funny:300-400;review_count:300-400	3
cool:>1000;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:3.5-4.0;review_count:300-400;useful:800-900;yelping_since:2010	3
average_stars:3.5-4.0;fans:>200;funny:>1000;yelping_since:2007	3
average_stars:4.0-4.5;cool:200-300;fans:20-30;review_count:200-300	3
average_stars:4.0-4.5;funny:0-100;review_count:100-200;yelping_since:2011	3
cool:200-300;fans:10-20;review_count:300-400;useful:400-500	3
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:0-100	3
fans:10-20;funny:100-200;review_count:100-200;yelping_since:2010	3
average_stars:3.5-4.0;funny:>1000;review_count:600-700;yelping_since:2008	3
fans:0-10;review_count:200-300;useful:200-300;yelping_since:2010	3
cool:>1000;fans:100-110;funny:>1000;yelping_since:2008	3
average_stars:4.0-4.5;cool:200-300;fans:20-30;funny:200-300	3
cool:0-100;review_count:200-300;useful:100-200;yelping_since:2007	3
average_stars:3.0-3.5;fans:0-10;review_count:100-200;yelping_since:2006	3
cool:100-200;fans:10-20;useful:500-600;yelping_since:2008	3
average_stars:3.0-3.5;cool:>1000;funny:>1000;review_count:600-700	3
cool:100-200;funny:0-100;useful:200-300;yelping_since:2006	3
average_stars:4.0-4.5;cool:>1000;funny:>1000;yelping_since:2010	3
average_stars:3.5-4.0;cool:100-200;fans:0-10;review_count:200-300	3
average_stars:3.5-4.0;fans:10-20;review_count:100-200;useful:500-600	3
average_stars:3.0-3.5;cool:0-100;review_count:100-200;yelping_since:2006	3
cool:0-100;review_count:100-200;useful:0-100;yelping_since:2011	3
average_stars:3.5-4.0;cool:400-500;review_count:300-400;yelping_since:2008	3
average_stars:3.5-4.0;fans:20-30;review_count:300-400;useful:800-900	3
average_stars:4.0-4.5;cool:100-200;fans:0-10;useful:200-300	3
average_stars:4.0-4.5;fans:10-20;review_count:200-300;yelping_since:2009	3
average_stars:4.0-4.5;fans:80-90;review_count:500-600;useful:>2000	3
funny:0-100;review_count:200-300;useful:500-600;yelping_since:2007	3
cool:600-700;funny:600-700;review_count:400-500;yelping_since:2010	3
average_stars:3.5-4.0;cool:100-200;review_count:300-400;useful:500-600	3
cool:0-100;fans:0-10;funny:100-200;useful:200-300	3
average_stars:3.5-4.0;fans:>200;useful:>2000;yelping_since:2007	3
average_stars:3.0-3.5;fans:0-10;review_count:300-400;yelping_since:2008	3
average_stars:3.5-4.0;cool:300-400;fans:10-20;funny:300-400	3
average_stars:3.0-3.5;funny:200-300;useful:500-600;yelping_since:2008	3
cool:100-200;fans:10-20;review_count:300-400;yelping_since:2007	3
average_stars:3.5-4.0;cool:400-500;review_count:300-400;useful:800-900	3
cool:100-200;fans:20-30;review_count:300-400;yelping_since:2008	3
average_stars:3.5-4.0;fans:50-60;review_count:500-600;useful:>2000	3
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:500-600	3
average_stars:3.5-4.0;funny:200-300;review_count:200-300;yelping_since:2007	3
cool:200-300;fans:20-30;funny:0-100;useful:400-500	3
cool:0-100;funny:0-100;useful:0-100;yelping_since:2011	3
average_stars:3.5-4.0;fans:10-20;funny:0-100;useful:500-600	3
fans:10-20;review_count:100-200;useful:500-600;yelping_since:2007	3
average_stars:3.5-4.0;fans:20-30;funny:400-500;yelping_since:2007	3
average_stars:3.0-3.5;review_count:400-500;useful:500-600;yelping_since:2006	3
average_stars:4.0-4.5;funny:100-200;review_count:200-300;yelping_since:2009	3
cool:200-300;fans:20-30;funny:200-300;yelping_since:2006	3
cool:200-300;review_count:200-300;useful:400-500;yelping_since:2008	3
average_stars:3.0-3.5;funny:0-100;useful:100-200;yelping_since:2009	3
cool:100-200;funny:100-200;useful:300-400;yelping_since:2006	3
average_stars:3.5-4.0;funny:300-400;review_count:300-400;yelping_since:2009	3
average_stars:3.5-4.0;cool:>1000;fans:80-90;useful:>2000	3
cool:400-500;fans:20-30;funny:400-500;yelping_since:2007	3
fans:20-30;review_count:200-300;useful:400-500;yelping_since:2010	3
average_stars:4.0-4.5;cool:>1000;fans:80-90;yelping_since:2007	3
fans:20-30;funny:100-200;review_count:200-300;useful:400-500	3
fans:10-20;funny:0-100;useful:300-400;yelping_since:2008	3
average_stars:4.0-4.5;funny:0-100;useful:0-100;yelping_since:2009	3
average_stars:3.5-4.0;funny:0-100;useful:0-100;yelping_since:2010	3
average_stars:4.0-4.5;fans:0-10;useful:100-200;yelping_since:2011	3
average_stars:3.0-3.5;fans:0-10;useful:200-300;yelping_since:2010	3
average_stars:2.5-3.0;review_count:100-200;useful:0-100;yelping_since:2010	3
average_stars:4.0-4.5;fans:100-110;funny:>1000;review_count:800-900	3
cool:>1000;fans:80-90;useful:>2000;yelping_since:2007	3
average_stars:3.5-4.0;cool:300-400;funny:200-300;useful:700-800	3
funny:0-100;review_count:100-200;useful:0-100;yelping_since:2011	3
average_stars:3.5-4.0;fans:0-10;review_count:200-300;useful:100-200	3
cool:100-200;funny:100-200;useful:300-400;yelping_since:2010	3
average_stars:4.0-4.5;funny:>1000;review_count:600-700;yelping_since:2008	3
fans:20-30;review_count:300-400;useful:300-400;yelping_since:2006	3
average_stars:3.0-3.5;fans:0-10;funny:100-200;useful:300-400	3
average_stars:4.0-4.5;fans:10-20;useful:200-300;yelping_since:2010	3
average_stars:3.5-4.0;cool:300-400;fans:30-40;funny:200-300	3
average_stars:4.0-4.5;cool:200-300;review_count:200-300;useful:400-500	3
average_stars:4.0-4.5;fans:100-110;useful:>2000;yelping_since:2008	3
fans:10-20;funny:0-100;review_count:200-300;useful:300-400	3
average_stars:3.5-4.0;cool:300-400;fans:20-30;funny:100-200	3
average_stars:3.5-4.0;cool:300-400;funny:200-300;review_count:300-400	3
fans:100-110;funny:>1000;review_count:800-900;useful:>2000	3
average_stars:4.0-4.5;fans:0-10;review_count:100-200;yelping_since:2011	3
average_stars:3.5-4.0;review_count:200-300;useful:400-500;yelping_since:2009	3
average_stars:3.0-3.5;cool:100-200;useful:300-400;yelping_since:2008	3
average_stars:4.0-4.5;cool:100-200;fans:10-20;useful:300-400	3
average_stars:3.0-3.5;cool:>1000;useful:>2000;yelping_since:2008	3
cool:100-200;fans:10-20;review_count:200-300;yelping_since:2008	3
average_stars:3.5-4.0;cool:300-400;review_count:400-500;useful:700-800	3
average_stars:3.5-4.0;fans:0-10;useful:0-100;yelping_since:2010	3
cool:>1000;fans:60-70;funny:>1000;yelping_since:2009	3
average_stars:3.5-4.0;cool:>1000;fans:120-130;funny:>1000	3
average_stars:3.5-4.0;cool:>1000;fans:60-70;yelping_since:2009	3
cool:>1000;fans:100-110;review_count:800-900;yelping_since:2008	3
cool:>1000;fans:50-60;funny:>1000;review_count:500-600	3
average_stars:3.0-3.5;cool:0-100;fans:0-10;yelping_since:2006	3
cool:>1000;fans:70-80;funny:>1000;yelping_since:2007	3
fans:10-20;funny:200-300;review_count:100-200;useful:500-600	3
average_stars:3.5-4.0;funny:200-300;review_count:400-500;yelping_since:2010	3
average_stars:3.0-3.5;funny:0-100;review_count:100-200;yelping_since:2011	3
average_stars:3.5-4.0;cool:>1000;fans:80-90;funny:>1000	3
fans:20-30;funny:300-400;review_count:300-400;useful:300-400	3
average_stars:3.5-4.0;fans:20-30;funny:200-300;yelping_since:2006	3
fans:20-30;review_count:300-400;useful:400-500;yelping_since:2010	3
average_stars:3.0-3.5;review_count:100-200;useful:200-300;yelping_since:2007	3
average_stars:4.0-4.5;cool:0-100;useful:200-300;yelping_since:2010	3
cool:>1000;fans:80-90;funny:>1000;review_count:500-600	3
fans:20-30;funny:300-400;useful:300-400;yelping_since:2006	3
average_stars:4.0-4.5;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:4.0-4.5;funny:200-300;review_count:300-400;yelping_since:2010	3
average_stars:3.0-3.5;funny:0-100;review_count:200-300;useful:200-300	3
average_stars:3.5-4.0;funny:100-200;review_count:200-300;yelping_since:2008	3
cool:>1000;funny:>1000;review_count:800-900;yelping_since:2008	3
