237	2007-03-26 03:19:40	659	464	461	21	3.76
471	2011-02-16 07:12:32	497	180	270	31	4.03
230	2009-01-26 18:20:44	328	128	125	20	3.65
133	2009-03-22 22:58:38	146	60	24	2	3.98
292	2009-12-19 01:10:00	482	75	154	23	3.96
372	2006-06-21 03:35:21	637	306	402	39	3.72
102	2009-12-29 07:56:18	163	38	58	13	3.8
143	2009-02-15 15:06:59	322	198	196	11	3.82
510	2010-11-29 18:21:04	2406	448	1566	42	3.99
617	2010-05-22 12:59:46	468	242	154	23	3.27
